,,,,,,,,,,
,100,"Sanghi, Ashwin and Patterson, James",Private India,350,8.02 Detective,8.02.SANA1,8100,Y,09-Apr-2018,
,101,"Austen, Jane",Persuasion,100,8.01 Classics,8.01.AUSJ1,8101,Y,09-Apr-2018,
,102,"Ramakrishnan, Malayatoor (tr)",Doorways to Death,125,8.06 Literary Fiction,8.06.RAMM1,8102,Y,09-Apr-2018,
,103,"Dick, Philip K",Now Wait for Last Year,295,8.08 Science Fiction/Fantasy,8.08.DICP2,8103,Y,09-Apr-2018,
,104,"Ludlum, Robert",The Tristan Betrayal,250,8.09 Thriller,8.09.LUDR3,8104,Y,09-Apr-2018,
,105,"Clarke, Arthur C.",The Songs of Distant Earth,150,8.08 Science Fiction/Fantasy,8.08.CLAA1,8105,Y,09-Apr-2018,
,106,"Nesbo, Jo",The Leopard,300,8.09 Thriller,8.09.NESJ1,8106,Y,09-Apr-2018,
,107,"Clark, Mary Higgins",Two Little Girls in Blue,250,8.09 Thriller,8.09.CLA3,8107,Y,09-Apr-2018,
,108,"Dexter, Colin",Service of all Dead,300,8.02 Detective,"8.02,DEXC3",8108,Y,09-Apr-2018,
,109,"Grass, Gunter",Headbirths or the Germans are Dying out,150,8.06 Literary Fiction,8.06.GRAG1,8109,Y,09-Apr-2018,
,110,"Irani, Anosh",Dahanu Road,299,8.05 Indian,8.05.IRAA1,8110,Y,09-Apr-2018,
,111,"Flagg, Fannie","Welcome to the World, Baby Girl! (Elmwood Springs #1)",100,8.10 Miscellaneous,8.10.FLAF1,8111,Y,09-Apr-2018,
,112,"Natarajan, Srividya",No Onions nor Garlic,295,8.05 Indian,8.05.NATS1,8112,Y,10-Apr-2018,
,113,"Birch, Carol",Jamrach's Menagerie,450,8.06 Literary Fiction,8.06.BIRC1,8113,Y,10-Apr-2018,
,114,"Waller, Robert James",A Thousand Country Roads  (Epilogue to The Bridges of Madison County),150,8.07 Romance,8.07.WAL2,8114,Y,10-Apr-2018,
,115,"Shriver, Lionel",Double Fault,400,8.06 Literary Fiction,8.06.SHRL1,8115,Y,10-Apr-2018,
,116,"James, P.D.",Cover her Face,350,8.02 Detective,8.02.JAMP1,8116,Y,10-Apr-2018,
,117,"Grisham, John",The Innocent Man,300,8.09 Thriller,8.09.GRIJ2,8117,Y,10-Apr-2018,
,118,"Barbery, Muriel",The Elegance of the Hedgehog,400,8.06 Literary Fiction,8.06.BARM1,8118,Y,10-Apr-2018,
,119,"Hiaasen, Carl",Skinny Dip,350,8.04 Humour,8.04.HIAC1,8119,Y,10-Apr-2018,
,120,"Grafton, Sue",Q is for Quarry,250,8.02 Detective,8.02.GRAS2,8120,Y,10-Apr-2018,
,121,"Jonasson, Jonas",The Girl Who Saved the King of Sweden,299,8.10 Miscellaneous,8.10.JONJ1,8121,Y,10-Apr-2018,
,122,"Hamid, Mohsin",Exit West,599,8.06 Literary Fiction,8.06.HAMM1,8122,Y,10-Apr-2018,
,123,"Nesser, Hakan",The Darkest Day,599,8.09 Thriller,8.09.NESH1,8123,NO,10-Apr-2018,
,124,"Woolf, Virginia",To the Lighthouse,350,8.01 Classics,8.01.WOOV1,8124,Y,10-Apr-2018,
,125,"McEwan, Ian",Sweet Tooth,400,8.09 Thriller,8.09.MCEI1,8125,Y,10-Apr-2018,
,126,"David, Peter",Vendetta (Star Trek: The Next Generation),150,8.08 Science Fiction/Fantasy,8.08.DAVP1,8126,Y,10-Apr-2018,
,127,"Archer, Jeffrey",The New Collected Short Stories,399,8.09 Thriller,8.09.ARCJ3,8127,Y,10-Apr-2018,
,128,"Laxman, R.K.",Collected Writings,295,8.05 Indian,8.05.LAXR1,8128,NO,10-Apr-2018,
,129,"Brown, Dan",Origin,799,8.09 Thriller,8.09.BROD2,8129,Y,10-Apr-2018,
,130,"Galbraith, Robert (aka Rowling, J.K.)",The Cuckoo's Calling,599,8.02 Detective,8.02.GALR1,8130,Y,10-Apr-2018,
,131,"Morrall, Clare",Astonishing Splashes of Colour,500,8.06 Literary Fiction,8.06.MORC1,8131,Y,10-Apr-2018,
,132,"Smith, Ali",Hotel World,400,8.06 Literary Fiction,8.06.SMAL1,8132,Y,10-Apr-2018,
,133,"Stockett, Kathryn",The Help,400,8.06 Literary Fiction,8.06.STOK1,8133,Y,10-Apr-2018,
,134,"Austen, Jane",Emma,300,8.01 Classics,8.01.AUSJ2,8134,Y,10-Apr-2018,
,135,"Wodehouse, P. G.",The Code of the Woosters,400,8.04 Humour,8.04.WODP1,8135,Y,10-Apr-2018,
,136,"Bhagat, Chetan",One Indian Girl,176,8.05 Indian,8.05.BHAC1,8136,Y,10-Apr-2018,
,137,Reader's Digest Select Edition,"4 Novels/Gutman, Delinsky, Forsyth, Grayson",300,8.10 Miscellaneous,8.10.RDSE1,8137,NO,10-Apr-2018,
,138,"Sparks, Nicholas",See Me,350,8.07 Romance,8.07.SPAN1,8138,Y,10-Apr-2018,
,139,"Higashino, Keigo",A Midsummer's Equation,320,8.09 Thriller,8.09.HIG2,8139,Y,10-Apr-2018,
,140,"Doerr, Anthony",All the Light We Cannot See,499,8.06 Literary Fiction,8.06.DOEA1,8140,Y,10-Apr-2018,
,141,"McLean, Alistair",Sea Witch,400,8.09 Thriller,8.09.MCLA1,8141,NO,10-Apr-2018,
,142,"Smith, Alexander McCall",44 Scotland Street,450,8.06 Literary Fiction,8.06.SMIA7,8142,Y,10-Apr-2018,
,143,"Zusak, Markus",The Book Thief,350,8.06 Literary Fiction,8.06.ZUSM1,8143,Y,10-Apr-2018,
,144,"Zaidi, Annie",Unbound- 2000 years of Indian women's writing,595,8.06 Literary Fiction,8.06.ZAIA1,8144,Y,10-Apr-2018,
,145,Projapoti Publishers,50 Great Stories,150,8.06 Literary Fiction,8.06.PROP1,8145,NO,10-Apr-2018,
,146,"Choudhury, Nilanjan P",The Case of the Secretive Sister,195,8.05 Indian,8.05.CHON2,8146,Y,10-Apr-2018,
,147,"Choudhury, Nilanjan P",The Square Root of a Sonnet,150,8.05 Indian,8.05.CHON3,8147,NO,10-Apr-2018,
,148,"Christie, Agatha",The Secret Adversary,175,8.02 Detective,8.02.CHR3,8148,Under repair,10-Apr-2018,
,149,"Tharoor, Shashi",The Great Indian Novel,299,8.05 Indian,8.05.THAS1,8149,Y,10-Apr-2018,
,150,"Diehl, William",Hooligans,200,8.02 Detective,8.02.DIEW1,8150,Y,17-Apr-2018,
,151,"Steel, Danielle",Impossible,250,8.07 Romance,8.07.STED1,8151,Y,17-Apr-2018,
,152,"Steel, Danielle",Malice,250,8.07 Romance,8.07.STED2,8152,Y,17-Apr-2018,
,153,"Steel, Danielle",Full Circle,250,8.07 Romance,8.07.STED3,8153,Y,17-Apr-2018,
,154,"Marquez, Gabriel Garcia",One Hundred Years of Solitude,250,8.06 Literary Fiction,8.06.MARQ1,8154,Y,17-Apr-2018,
,155,"Steel, Danielle",Now & Forever,100,8.07 Romance,8.07.STED4,8155,Y,17-Apr-2018,
,156,"Swallow, James",Nomad (Marc Dane #1),350,8.02 Detective,8.02.SWAJ1,8156,Y,17-Apr-2018,
,157,"Follet, Ken",Edge of Eternity (The Century Trilogy #3),599,8.06 Literary Fiction,8.06.FOLK1,8157,Y,17-Apr-2018,
,158,"Shakespeare, William","The Tragedies (Complete Works of William Shakespeare, Volume 1)",499,8.06 Literary Fiction,8.06.SHAW1,8158,Y,18-Apr-2018,
,159,"Shakespeare, William","The Histories and Poetry (Complete Works of William Shakespeare, Volume 2)",499,8.06 Literary Fiction,8.06.SHAW2,8159,Y,18-Apr-2018,
,160,"Shakespeare, William","The Comedies (Complete Works of William Shakespeare, Volume 3)",499,8.06 Literary Fiction,8.06.SHAW3,8160,Y,18-Apr-2018,
,161,"Maugham, William Somerset",The Moon and Sixpence,299,8.06 Literary Fiction,8.06.MAUW1,8161,Y,18-Apr-2018,
,162,"Smith, Martin Cruz","Gorky Park (Arkady Renko, #1) ",350,8.02 Detective,8.02.SMIM1,8162,Y,18-Apr-2018,
,163,"Smith, Martin Cruz","Polar Star (Arkady Renko, #2) ",350,8.02 Detective,8.02.SMIM2,8163,Y,18-Apr-2018,
,164,"Smith, Martin Cruz","Red Square (Arkady Renko, #3) ",350,8.02 Detective,8.02.SMIM3,8164,Y,18-Apr-2018,
,165,"Smith, Martin Cruz","Havana Bay (Arkady Renko, #4) ",350,8.02 Detective,8.02.SMIM4,8165,Y,18-Apr-2018,
,166,"Smith, Martin Cruz","Wolves Eat Dogs (Arkady Renko, #5) ",350,8.02 Detective,8.02.SMIM5,8166,Y,18-Apr-2018,
,167,"Smith, Martin Cruz",Rose,350,8.02 Detective,8.02.SMIM6,8167,Y,18-Apr-2018,
,168,"Connelly, Michael",The Poet,399,8.02 Detective,8.02.CONM1,8168,Y,18-Apr-2018,
,169,"Macomber, Debbie",Thursdays at Eight,399,8.07 Romance,8.07.MACD1,8169,Y,18-Apr-2018,
,170,Amish,Shiva Trilogy 1: The Immortals of Meluha,225,8.05 Indian,8.05.AMIS1,8170,,18-Apr-2018,
,171,Amish,Shiva Trilogy 2: The Secret of the Nagas,225,8.05 Indian,8.05.AMIS2,8171,,18-Apr-2018,
,172,"Kinsella, Sophie",Shopaholic Abroad,400,8.10 Miscellaneous,8.10.KINS1,8172,,18-Apr-2018,
,173,Wodehouse P G,The Adventures of Sally,400,8.04 Humour,8.04.WODP2,8173,,04-Jul-2018,
,174,"Adiga, Aravind",Last Man in Tower,699,8.06 Literary Fiction,8.06.ADI2,8174,,04-Jul-2018,
,175,"Narayan, R.K.",The Mahabharata,495,8.05 Indian,8.05.NAR1,8175,,04-Jul-2018,
,176,"Tagore, Rabindranath",Hungry Stones,895,8.01 Classics,8.01.TAGR1,8176,,04-Jul-2018,
,177,"Rushdie, Salman",Shalimar the Clown,270,8.06 Literary Fiction,8.06.RUSS1,8177,,04-Jul-2018,
,178,"Deshpande, Shashi",Roots and Shadows,199,8.05 Indian,8.05.DESS2,8178,,04-Jul-2018,
,179,"Forsyth, Frederick",The Kill List,250,8.09 Thriller,8.09.FORF1,8179,,04-Jul-2018,
,180,"Forsyth, Frederick",No Comebacks (Collected Short Stories),250,8.09 Thriller,8.09.FORF2,8180,,04-Jul-2018,
,181,"Kipling, Rudyard",Short Stories: Volume 2. Friendly Brook and Other Stories,250,8.06 Literary Fiction,8.06.KIPR1,8181,,04-Jul-2018,
,182,Alter. Stephen,Neglected Lives,250,8.06 Literary Fiction,8.06.ALTS1,8182,,04-Jul-2018,
,183,"Yesodharan, Devi",Empire,599,8.05 Indian,8.05.YESD1,8183,,04-Jul-2018,
,184,"Antony, Shinie",Kardamom Kisses,95,8.05 Indian,8.05.ANTS1,8184,,04-Jul-2018,
,185,"Isherwood, Christopher",The Memorial,499,8.06 Literary Fiction,8.06.ISHC1,8185,,05-Jul-2018,
,186,"Oates, Joyce Carol",The Wheel of Love,499,8.06 Literary Fiction,8.06.OATJ1,8186,,05-Jul-2018,
,187,"Oates, Joyce Carol",Crossing the Border,499,8.06 Literary Fiction,8.06.OATJ2,8187,,05-Jul-2018,
,188,"Sagan, Francoise",Incidental Music,499,8.06 Literary Fiction,8.06.SAGF1,8188,,05-Jul-2018,
,189,"Spence, Alan",The Magic Flute,499,8.06 Literary Fiction,8.06.SPEA1,8189,,05-Jul-2018,
,190,"Sastri, Prema",A Fine Gift from Lakshmi,180,8.05 Indian,8.05.SASP1,8190,,05-Jul-2018,
,191,"Coelho, Paulo",The Witch of Portobello,295,8.06 Literary Fiction,8.06.COEP1,8191,,05-Jul-2018,
,192,"Coelho, Paulo",The Alchemist,195,8.06 Literary Fiction,8.06.COEP2,8192,,05-Jul-2018,
,193,"Coelho, Paulo",Eleven Minutes,295,8.06 Literary Fiction,8.06.COEP3,8193,,05-Jul-2018,
,194,"Allende, Isabel",Paula,435,8.06 Literary Fiction,8.06.ALLI2,8194,,05-Jul-2018,
,195,"Caldwell, Erskine",The Pocket Book of Erskine Caldwell Stories,499,8.06 Literary Fiction,8.06.CALE1,8195,,05-Jul-2018,
,196,"Spence, Alan",Way to Go,499,8.06 Literary Fiction,8.06.SPEA2,8196,,05-Jul-2018,
,197,"Stanwood, Donald A.",The Memory of Eva Ryker,499,8.09 Thriller,8.09.STAD1,8197,,05-Jul-2018,
,198,"Shaw, Bernard",Man and Superman,199,8.01 Classics,8.01.SHAB1,8198,,09-Jul-2018,
,199,"Bhattacharya, Bhabani",Steel Hawk and Other Stories,250,8.05 Indian,8.05.BHAB1,8199,,09-Jul-2018,
,200,"Buckman, Rob",Jogging from Memory,250,8.04 Humour,8.04.BUCR1,8200,,09-Jul-2018,
,201,"Dickens, Charles",The Pickwick Papers,250,8.01 Classics,8.01.DICC1,8201,,09-Jul-2018,
,202,"Goswami, Indira",Shadow of Dark God and the Sun,250,8.05 Indian,8.05.GOSI1,8202,,09-Jul-2018,
,203,"Lahiri, Jhumpa",The Namesake,295,8.06 Literary Fiction,8.06.LAHJ3,8203,,12-Jul-2018,
,204,"Ashley, Mike (editor)",The Mammoth Book of Mindblowing SF,275,8.08 Science Fiction/Fantasy,8.08.ASHM1,8204,,14-Aug-2018,
,205,"Narayan, R.K.","The World of Malgudi (Mr. Sampat, The Financial Expert, The Painter of Signs, A Tiger for Malgudi)",350,8.05 Indian,8.05.NAR2,8205,,21-Aug-2018,
,206,"Narayan, R.K.","Memories of Malgudi (The Dark Room, The English Teacher, Waiting for the Mahatma, The Guide, The World of Nagaraj)",395,8.05 Indian,8.05.NAR3,8206,,21-Aug-2018,
,207,Penguin Books India,The Fiction Collection 1: Twenty Years of Penguin India,395,8.05 Indian,8.05.PBI1,8207,,21-Aug-2018,
,208,Penguin Books India,The Fiction Collection 2: Twenty Years of Penguin India,395,8.05 Indian,8.05.PBI2,8208,,21-Aug-2018,
,209,"Narayan, R.K.","A Town Called Malgudi (The Man-eater of Malgudi, Talkative Man, Short Stories)",295,8.05 Indian,8.05.NAR4,8209,,21-Aug-2018,
,210,"Dahl, Roald",The Collected Short Stories of Roald Dahl,395,8.06 Literary Fiction,8.06.DAHR1,8210,,21-Aug-2018,
,211,Homer,The Iliad,250,8.01 Classics,8.01.HOM1,8211,,21-Aug-2018,
,212,Homer,The Odyssey,250,8.01 Classics,8.01.HOM2,8212,,21-Aug-2018,
,213,"Coelho, Paulo",The Fifth Mountain,250,8.06 Literary Fiction,8.06.COEP4,8213,,21-Aug-2018,
,214,"Hamalian, Leo and Volpe, Edmund (Eds.)",Great Stories by Nobel Prize Winners,195,8.06 Literary Fiction,8.06.HAML1,8214,,21-Aug-2018,
,215,Gulzar,Half a Rupee Stories,299,8.05 Indian,8.05.GULZ1,8215,,21-Aug-2018,
,216,Harper Collins,The Harper Collins Book of New Indian Fiction,199,8.05 Indian,8.05.HARC1,8216,,21-Aug-2018,
,217,"Raghunathan, V.",Duryodhana,350,8.05 Indian,8.05.RAGV1,8217,,21-Aug-2018,
,218,"Nair, Anita",Cut Like Wound,299,8.05 Indian,8.05.NAIA1,8218,,21-Aug-2018,
,219,"Neelakantan, Anand","Asura, Tale of the Vanquished",250,8.05 Indian,8.05.NEEA1,8219,,21-Aug-2018,
,220,"Phillips, Maha Khan",The Curse of Mohenjo Daro,399,8.05 Indian,8.05.PHIM1,8220,,21-Aug-2018,
,221,"Pattanaik, Devdutt",The Pregnant King,299,8.05 Indian,8.05.PATD1,8221,,21-Aug-2018,
,222,"Tartt, Donna",The Little Friend,899,8.06 Literary Fiction,8.06.TARD1,8222,,28-Aug-2018,
